Date,Q cms,SP,w_est,unit_SP
2016-03-15,0.495544,34.02900648,11.4703154442936,2.96670188760407
2015-11-14,0.48988064,33.6401035488,11.4279400934565,2.94367167430831
2017-01-17,0.48988064,33.6401035488,11.4279400934565,2.94367167430831
2017-12-14,0.48704896,33.4456520832,11.4066277766136,2.93212444012348
2018-04-11,0.48704896,33.4456520832,11.4066277766136,2.93212444012348
2016-03-12,0.48421728,33.2512006176,11.3852312831593,2.92055556805282
2018-01-15,0.47855392,32.8622976864,11.3421824427006,2.89735223819725
2016-02-05,0.47572224,32.6678462208,11.3205284008923,2.88571743861576
2015-12-05,0.47289056,32.4733947552,11.2987867922874,2.87406031746403
2016-02-18,0.47005888,32.2789432896,11.276956735224,2.8623806978682
2016-03-11,0.46439552,31.8900403584,11.2330276774923,2.83895324341613
2016-11-27,0.46156384,31.6955888928,11.2109268409541,2.82720504222847
2016-11-05,0.45873216,31.5011374272,11.1887338835532,2.81543360983005
2017-01-18,0.45590048,31.3066859616,11.1664478490878,2.80363875645177
2018-04-12,0.45590048,31.3066859616,11.1664478490878,2.80363875645177
2016-03-10,0.44457376,30.5288800992,11.0763532508981,2.75622124066191
2017-04-10,0.43607872,29.9455257024,11.0077556870646,2.72040246474487
2016-02-06,0.42758368,29.3621713056,10.9382460133898,2.68435828465157
2018-04-13,0.41625696,28.5843654432,10.8440944532581,2.63593844247749
2016-03-16,0.4105936,28.195462512,10.7963661929868,2.61156967149886
2018-03-02,0.4105936,28.195462512,10.7963661929868,2.61156967149886
2016-02-07,0.40776192,28.0010110464,10.7723345442612,2.5993447317617
2017-04-11,0.40776192,28.0010110464,10.7723345442612,2.5993447317617
2018-01-16,0.39926688,27.4176566496,10.699553734517,2.56250469224245
2015-11-15,0.39360352,27.0287537184,10.650447982017,2.53780439696409
2016-12-25,0.39077184,26.8343022528,10.6257153060044,2.52541137043606
2017-04-12,0.39077184,26.8343022528,10.6257153060044,2.52541137043606
2018-03-03,0.39077184,26.8343022528,10.6257153060044,2.52541137043606
2018-04-14,0.39077184,26.8343022528,10.6257153060044,2.52541137043606
2016-02-19,0.38510848,26.4453993216,10.5758830188713,2.50053818432103
2016-03-13,0.38510848,26.4453993216,10.5758830188713,2.50053818432103
2016-03-17,0.38510848,26.4453993216,10.5758830188713,2.50053818432103
2016-03-18,0.3822768,26.250947856,10.550780386798,2.48805746055025
2015-12-02,0.37944512,26.0564963904,10.5255513650676,2.47554693209487
2018-04-15,0.37944512,26.0564963904,10.5255513650676,2.47554693209487
2016-01-09,0.37661344,25.8620449248,10.5001943669395,2.46300630455263
2018-03-18,0.37378176,25.6675934592,10.4747077736413,2.45043527837505
2016-02-08,0.3681184,25.278690528,10.423339160884,2.4252008054064
2017-04-13,0.36528672,25.0842390624,10.3974537355051,2.41253673259854
2018-04-16,0.36528672,25.0842390624,10.3974537355051,2.41253673259854
2016-11-28,0.35679168,24.5008846656,10.3189717955971,2.37435329322773
2016-03-19,0.35112832,24.1119817344,10.2659440384264,2.34873496720288
2017-04-14,0.34829664,23.9175302688,10.2392124888859,2.33587595674581
2017-12-15,0.3398016,23.334175872,10.1581230917187,2.29709520758051
2018-01-17,0.3398016,23.334175872,10.1581230917187,2.29709520758051
2018-03-17,0.3398016,23.334175872,10.1581230917187,2.29709520758051
2018-04-17,0.3398016,23.334175872,10.1581230917187,2.29709520758051
2016-02-20,0.33413824,22.9452729408,10.1032969161176,2.27106786342147
2018-03-19,0.33413824,22.9452729408,10.1032969161176,2.27106786342147
2016-03-22,0.33130656,22.7508214752,10.075647319535,2.25800097539043
2017-11-10,0.33130656,22.7508214752,10.075647319535,2.25800097539043
2015-11-04,0.32847488,22.5563700096,10.0478370293154,2.24489807545544
2018-03-15,0.3256432,22.361918544,10.0198637140781,2.23175875262466
2016-02-09,0.32281152,22.1674670784,9.99172498798935,2.2185825875959
2016-03-21,0.32281152,22.1674670784,9.99172498798935,2.2185825875959
2016-11-03,0.32281152,22.1674670784,9.99172498798935,2.2185825875959
2017-04-15,0.32281152,22.1674670784,9.99172498798935,2.2185825875959
2016-02-21,0.31997984,21.9730156128,9.96341840900052,2.20536915251401
2018-03-20,0.31997984,21.9730156128,9.96341840900052,2.20536915251401
2016-03-20,0.31714816,21.7785641472,9.93494147701247,2.19211801071918
2016-11-04,0.31714816,21.7785641472,9.93494147701247,2.19211801071918
2018-04-18,0.31714816,21.7785641472,9.93494147701247,2.19211801071918
2016-01-10,0.31431648,21.5841126816,9.90629163196352,2.17882871648529
2016-02-10,0.3114848,21.389661216,9.87746625183638,2.16550081474825
2016-02-23,0.3114848,21.389661216,9.87746625183638,2.16550081474825
2016-02-17,0.30865312,21.1952097504,9.84846265058012,2.15213384082352
2016-02-22,0.30865312,21.1952097504,9.84846265058012,2.15213384082352
2016-02-24,0.30865312,21.1952097504,9.84846265058012,2.15213384082352
2016-12-26,0.30865312,21.1952097504,9.84846265058012,2.15213384082352
2018-03-04,0.30865312,21.1952097504,9.84846265058012,2.15213384082352
2015-11-16,0.30582144,21.0007582848,9.81927807594259,2.13872732011249
2016-02-11,0.30582144,21.0007582848,9.81927807594259,2.13872732011249
2016-02-25,0.30582144,21.0007582848,9.81927807594259,2.13872732011249
2017-04-18,0.30582144,21.0007582848,9.81927807594259,2.13872732011249
2016-02-13,0.30298976,20.8063068192,9.78990970720872,2.12528076779702
2016-03-23,0.30298976,20.8063068192,9.78990970720872,2.12528076779702
2017-04-16,0.30298976,20.8063068192,9.78990970720872,2.12528076779702
2018-04-19,0.30298976,20.8063068192,9.78990970720872,2.12528076779702
2016-02-12,0.30015808,20.6118553536,9.76035465283962,2.11179368852169
2016-02-14,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2016-02-15,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2016-02-16,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2017-04-17,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2017-04-19,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2018-01-18,0.2973264,20.417403888,9.73060994800713,2.09826557606305
2017-01-08,0.29449472,20.2229524224,9.70067255201812,2.08469591298521
2018-03-16,0.29166304,20.0285009568,9.67053934562268,2.07108417028113
2016-01-11,0.28599968,19.6395980256,9.6096726148117,2.04373226985161
2016-02-26,0.28599968,19.6395980256,9.6096726148117,2.04373226985161
2017-05-07,0.283168,19.44514656,9.57893243312617,2.02999099281191
2018-04-20,0.282601664,19.40625626688,9.57275941348575,2.02723743788454
2017-01-01,0.282035328,19.36736597376,9.56657800074776,2.02448210553932
2017-01-07,0.28033632,19.2506950944,9.54798312018776,2.01620539668711
2016-03-30,0.278070976,19.09513392192,9.5230707083088,2.00514461215327
2018-03-11,0.278070976,19.09513392192,9.5230707083088,2.00514461215327
2016-04-10,0.277787808,19.07568877536,9.51994699349708,2.00375997769634
2016-03-29,0.275239296,18.90068245632,9.49173593016317,1.99127773838047
2016-03-24,0.274389792,18.84234701664,9.48229289825689,1.98710873190848
2016-12-27,0.273540288,18.78401157696,9.47283002389371,1.98293556725713
2016-12-16,0.271558112,18.64789555104,9.45067223552714,1.97318191619623
2016-03-31,0.271274944,18.62845040448,9.4474978947464,1.9717866690226
2016-12-31,0.270708608,18.58956011136,9.44114246718038,1.968994766892
2016-01-14,0.269575936,18.51177952512,9.42840451726948,1.96340531329696
2016-04-09,0.265894752,18.25899261984,9.38675387465955,1.94518710766796
2016-03-25,0.265328416,18.22010232672,9.38031144706291,1.94237711930396
2016-04-11,0.265328416,18.22010232672,9.38031144706291,1.94237711930396
2016-11-02,0.263912576,18.12287659392,9.36416448570292,1.9353436840617
2017-01-02,0.26334624,18.0839863008,9.35768925586105,1.93252690983229
2016-03-28,0.263063072,18.06454115424,9.35444809999795,1.93111779135788
2018-04-21,0.2619304,17.986760568,9.34145977053388,1.9254764255086
2016-03-26,0.261647232,17.96731542144,9.33820674017039,1.92406485756516
2018-01-19,0.261080896,17.92842512832,9.33169351157952,1.92124024498586
2016-02-27,0.258249216,17.73397366272,9.29898287316992,1.90708746371469
2016-03-27,0.25768288,17.6950833696,9.2924115985541,1.90425092366263
2017-01-05,0.257399712,17.67563822304,9.28912228879489,1.90283190096027
2016-04-01,0.256833376,17.63674792992,9.28253630175388,1.89999234655163
2018-03-14,0.255983872,17.57841249024,9.27263883412445,1.89572923141892
2017-04-20,0.255700704,17.55896734368,9.26933473006581,1.89430718115359
2017-05-06,0.255417536,17.53952219712,9.26602814425259,1.89288462371002
2016-12-28,0.254001696,17.44229646432,9.24945782673618,1.88576420273001
2016-12-30,0.253718528,17.42285131776,9.24613625292295,1.88433858653686
2015-11-17,0.251453184,17.26729014528,9.21947274699685,1.87291514592357
2016-04-12,0.249754176,17.15061926592,9.19936804497364,1.86432580825927
2017-01-03,0.24918784,17.1117289728,9.19264587611749,1.86145851840723
2016-04-02,0.248904672,17.09228382624,9.18928090681922,1.8600240867113
2016-01-15,0.248338336,17.05339353312,9.18254317373642,1.85715364583262
2017-01-06,0.247205664,16.97561294688,9.16903639009425,1.85140643189284
2016-12-23,0.246072992,16.89783236064,9.15548758179566,1.84565073238031
2017-12-16,0.245506656,16.85894206752,9.14869731696311,1.84276968440752
2018-03-05,0.245223488,16.83949692096,9.14529820147381,1.84132835802404
2018-05-02,0.244657152,16.80060662784,9.13849197859651,1.83844409637707
2016-01-12,0.243241312,16.70338089504,9.12142955976688,1.8312240187345
2016-01-13,0.242391808,16.64504545536,9.11115976537032,1.82688547715127
2016-04-03,0.242391808,16.64504545536,9.11115976537032,1.82688547715127
2016-12-29,0.242391808,16.64504545536,9.11115976537032,1.82688547715127
2017-05-08,0.241259136,16.56726486912,9.09742867617632,1.82109313068924
2017-05-05,0.240409632,16.50892942944,9.08710164935711,1.81674312299654
2016-02-28,0.240126464,16.48948428288,9.0836538097196,1.81529202106272
2017-01-04,0.238993792,16.41170369664,9.06983481894176,1.80948209358402
2016-03-05,0.238144288,16.35336825696,9.05944140800929,1.80511882802203
2016-04-04,0.238144288,16.35336825696,9.05944140800929,1.80511882802203
2016-04-08,0.234746272,16.12002649824,9.01761456856814,1.78761538050518
2018-04-22,0.234746272,16.12002649824,9.01761456856814,1.78761538050518
2018-01-20,0.234463104,16.10058135168,9.01411051539442,1.78615309011169
2016-02-29,0.233896768,16.06169105856,9.00709379190966,1.78322680207759
2016-03-04,0.233896768,16.06169105856,9.00709379190966,1.78322680207759
2017-05-04,0.2336136,16.042245912,9.00358110992658,1.78176280261564
2016-03-02,0.231631424,15.90612988608,8.97891114196754,1.77149875241938
2017-04-21,0.231631424,15.90612988608,8.97891114196754,1.77149875241938
2016-03-01,0.231065088,15.86723959296,8.97183630321042,1.76856097867971
2016-03-03,0.231065088,15.86723959296,8.97183630321042,1.76856097867971
2016-04-13,0.231065088,15.86723959296,8.97183630321042,1.76856097867971
2017-05-03,0.231065088,15.86723959296,8.97183630321042,1.76856097867971
2018-05-01,0.230215584,15.80890415328,8.96120196771407,1.76414996673853
2016-01-16,0.22936608,15.7505687136,8.95054099336825,1.75973371053997
2018-03-12,0.228233408,15.67278812736,8.93628463595307,1.75383716676886
2016-04-14,0.225401728,15.47833666176,8.90043263952903,1.73905441326716
2015-12-01,0.224835392,15.43944636864,8.8932256449679,1.73609070375676
2017-05-02,0.224552224,15.42000122208,8.88961753143163,1.73460794770511
2016-04-05,0.222003712,15.24499490304,8.85700484144248,1.72123592297339
2018-03-06,0.22087104,15.1672143168,8.84242880877427,1.71527694989749
2017-05-11,0.219738368,15.08943373056,8.82780200785626,1.70930812869741
2016-11-29,0.218322528,14.99220799776,8.80944644312998,1.70183315087313
2017-05-01,0.218322528,14.99220799776,8.80944644312998,1.70183315087313
2016-01-17,0.217189856,14.91442741152,8.79470379597096,1.69584192458564
2016-04-15,0.216906688,14.89498226496,8.79100999260513,1.69434254738528
2017-04-22,0.21662352,14.8755371184,8.78731291834073,1.69284253976572
2016-04-16,0.216057184,14.83664682528,8.7799089283799,1.68984062890704
2016-01-18,0.215774016,14.81720167872,8.77620199825228,1.68833872347865
2018-03-13,0.214924512,14.75886623904,8.76506138015967,1.68382919399147
2017-05-09,0.213508672,14.66164050624,8.74642715112588,1.67630053425331
2017-05-10,0.212942336,14.62275021312,8.73895000051554,1.67328457220345
2017-04-28,0.211243328,14.50607933376,8.71643733697755,1.66422114597454
2018-01-21,0.211243328,14.50607933376,8.71643733697755,1.66422114597454
2018-04-23,0.210676992,14.46718904064,8.70890584231428,1.66119479330546
2016-04-25,0.210393824,14.44774389408,8.70513494662383,1.6596806347825
2018-05-03,0.210110656,14.42829874752,8.70136060835577,1.65816581991381
2017-04-30,0.209261152,14.36996330784,8.69001686005694,1.65361742551853
2016-01-30,0.208694816,14.33107301472,8.68243700475464,1.65058185931808
2016-04-17,0.208694816,14.33107301472,8.68243700475464,1.65058185931808
2016-04-07,0.208411648,14.31162786816,8.67864184646552,1.64906308168352
2017-04-23,0.208411648,14.31162786816,8.67864184646552,1.64906308168352
2016-04-23,0.207845312,14.27273757504,8.67104102881176,1.64602353138627
2017-04-29,0.207845312,14.27273757504,8.67104102881176,1.64602353138627
2017-12-17,0.206995808,14.21440213536,8.65961342937044,1.64145920037835
2018-03-07,0.206429472,14.17551184224,8.65197735353844,1.63841296191588
2016-01-28,0.205863136,14.13662154912,8.64432706073474,1.63536403120759
2017-04-24,0.205579968,14.11717640256,8.64049656245924,1.63383855320255
2016-04-24,0.204164128,14.01995066976,8.62129022115755,1.62620098733639
2016-04-26,0.204164128,14.01995066976,8.62129022115755,1.62620098733639
2016-04-18,0.20388096,14.0005055232,8.61743812447054,1.62467143029938
2016-01-27,0.203314624,13.96161523008,8.60972303531982,1.62161026235165
2016-01-29,0.203314624,13.96161523008,8.60972303531982,1.62161026235165
2016-04-06,0.203314624,13.96161523008,8.60972303531982,1.62161026235165
