Date,Q cms,SP,w_est,unit_SP
2017-06-30,1.11285024,54.03945122928,20.1315564170338,2.68431561424411
2017-07-01,1.11285024,54.03945122928,20.1315564170338,2.68431561424411
2017-07-06,1.11285024,54.03945122928,20.1315564170338,2.68431561424411
2017-07-15,1.11285024,54.03945122928,20.1315564170338,2.68431561424411
2017-06-29,1.1043552,53.6269363344,20.0330681641807,2.67692077393743
2016-12-08,1.097276,53.283173922,19.95078611015,2.67073054805055
2016-12-09,1.097276,53.283173922,19.95078611015,2.67073054805055
2016-12-10,1.09586016,53.21442143952,19.9343067934605,2.66948943802637
2017-01-13,1.09586016,53.21442143952,19.9343067934605,2.66948943802637
2016-12-11,1.09444432,53.14566895704,19.9178198101872,2.66824730133656
2017-07-18,1.07887008,52.38939164976,19.735953111333,2.65451540922421
2017-06-28,1.06188,51.56436186,19.5364716555668,2.63938968965807
2017-03-04,1.05338496,51.15184696512,19.4363003573335,2.63176870210384
2017-06-20,1.05338496,51.15184696512,19.4363003573335,2.63176870210384
2017-06-25,1.04488992,50.73933207024,19.3358378129047,2.62410827817229
2017-06-26,1.03639488,50.32681717536,19.2350807972091,2.61640789066309
2017-06-23,1.03639488,50.32681717536,19.2350807972091,2.61640789066309
2017-06-24,1.03639488,50.32681717536,19.2350807972091,2.61640789066309
2017-06-21,1.03639488,50.32681717536,19.2350807972091,2.61640789066309
2017-06-22,1.02789984,49.91430228048,19.1340260226949,2.60866700093732
2017-06-27,1.0194048,49.5017873856,19.0326701375916,2.60088505857245
2015-07-20,0.9769296,47.4392129112,18.5212520134189,2.56133942115952
2017-03-05,0.96843456,47.02669801632,18.4180152458781,2.55329889722209
2016-12-12,0.93870192,45.58289588424,18.054089090101,2.5247962196682
2017-07-19,0.9344544,45.3766384368,18.0017630838826,2.52067745949988
2017-05-28,0.91746432,44.55160864704,17.7915967557972,2.50408151997506
2016-12-07,0.90472176,43.93283630472,17.6330513503118,2.49150503970733
2017-03-06,0.88348416,42.90154906752,17.3670102427541,2.47028984654508
2016-03-11,0.87498912,42.48903417264,17.2599505485932,2.46171239326657
2016-03-07,0.87498912,42.48903417264,17.2599505485932,2.46171239326657
2017-05-27,0.849504,41.251489488,16.9365022156794,2.43565577842928
2017-07-20,0.820620864,39.848938845408,16.5656729953682,2.40551282501772
2017-03-07,0.81977136,39.80768735592,16.5546957622643,2.40461606347728
2018-01-10,0.816373344,39.642681397968,16.5107458129984,2.40102305776875
2017-02-03,0.765403104,37.167592028688,15.8433709057201,2.34593965197577
2017-01-29,0.762005088,37.002586070736,15.7983192895921,2.34218497502536
2017-03-08,0.76030608,36.92008309176,15.7757663657383,2.34030361732174
2017-05-26,0.756908064,36.755077133808,15.7306060113681,2.33653281426324
2017-01-30,0.742466496,36.053801812512,15.5378541372751,2.32038488030464
2017-01-31,0.737369472,35.806292875584,15.4695025141226,2.3146376454508
2017-02-01,0.73482096,35.68253840712,15.435262938437,2.31175449031472
2016-12-16,0.728024928,35.352526491216,15.3437477212769,2.30403465524875
2017-02-02,0.7220784,35.0637660648,15.2634193310086,2.29724187643628
2016-02-01,0.719529888,34.940011596336,15.2289200218953,2.29431972497729
2017-02-07,0.711034848,34.527496701456,15.1136032188091,2.2845311076108
2017-03-09,0.699991296,33.991227338112,14.9629470388769,2.27169335357504
2015-07-19,0.69659328,33.82622138016,14.9164195039224,2.26771722069529
2017-02-04,0.683001216,33.166197548352,14.7294860848732,2.25168735400842
2015-11-18,0.62580128,30.38859725616,13.927628543171,2.1818931458407
2016-12-13,0.5026232,24.4071312804,12.1046732016736,2.01633954702928
2015-11-17,0.49695984,24.13212135048,12.0172052146185,2.00813091891983
2016-12-06,0,0,0,0
2017-03-11,0,0,0,0
2017-03-12,0,0,0,0
2017-03-13,0,0,0,0
2017-03-14,0,0,0,0
2017-03-15,0,0,0,0
2017-03-16,0,0,0,0
2017-03-17,0,0,0,0
2017-03-18,0,0,0,0
2017-03-19,0,0,0,0
2017-03-10,0,0,0,0
2017-03-21,0,0,0,0
2017-03-20,0,0,0,0
2017-03-22,0,0,0,0
2017-03-23,0,0,0,0
2017-03-24,0,0,0,0
2017-03-25,0,0,0,0
2017-03-29,0,0,0,0
2017-02-16,0,0,0,0
2017-04-23,0,0,0,0
2017-03-26,0,0,0,0
2017-03-27,0,0,0,0
2017-04-21,0,0,0,0
2017-04-22,0,0,0,0
2017-03-30,0,0,0,0
2017-03-31,0,0,0,0
