Date,Q cms,SP,w_est,unit_SP
2017-01-17,0.84384064,74.5026901056,18.5224137371379,4.02229920802495
2016-03-10,0.84100896,74.2526810784,18.5026255481337,4.01308889299172
2016-03-15,0.84100896,74.2526810784,18.5026255481337,4.01308889299172
2017-04-21,0.84100896,74.2526810784,18.5026255481337,4.01308889299172
2017-04-28,0.8353456,73.752663024,18.4629124357063,3.99463861841028
2017-05-02,0.8353456,73.752663024,18.4629124357063,3.99463861841028
2017-04-26,0.83251392,73.5026539968,18.4429869923206,3.98539857060061
2017-05-08,0.82968224,73.2526449696,18.423015273556,3.9761485230241
2018-04-13,0.82968224,73.2526449696,18.423015273556,3.9761485230241
2017-05-01,0.82685056,73.0026359424,18.402997013453,3.96688843067428
2017-05-03,0.82685056,73.0026359424,18.402997013453,3.96688843067428
2017-05-06,0.82685056,73.0026359424,18.402997013453,3.96688843067428
2017-04-25,0.8211872,72.502617888,18.3628197931344,3.94833792983732
2018-04-15,0.8211872,72.502617888,18.3628197931344,3.94833792983732
2017-04-24,0.81835552,72.2526088608,18.3426602886468,3.93904742953347
2017-05-04,0.81835552,72.2526088608,18.3426602886468,3.93904742953347
2017-05-05,0.81835552,72.2526088608,18.3426602886468,3.93904742953347
2017-04-22,0.81269216,71.7525908064,18.3021981113316,3.92043569684535
2017-04-23,0.81269216,71.7525908064,18.3021981113316,3.92043569684535
2018-04-16,0.81269216,71.7525908064,18.3021981113316,3.92043569684535
2017-05-09,0.80986048,71.5025817792,18.2818948788925,3.91111437041211
2018-04-14,0.80986048,71.5025817792,18.2818948788925,3.91111437041211
2018-03-11,0.8070288,71.252572752,18.2615431731484,3.90178267391821
2017-04-29,0.80419712,71.0025637248,18.2411427076781,3.89244055937973
2017-04-30,0.80419712,71.0025637248,18.2411427076781,3.89244055937973
2016-02-18,0.79570208,70.2525366432,18.1796458478623,3.8643512217517
2018-04-17,0.79570208,70.2525366432,18.1796458478623,3.8643512217517
2018-01-13,0.7928704,70.002527616,18.1590474245787,3.85496694728876
2017-05-10,0.77588032,68.5024734528,18.0343912726054,3.79843557885187
2017-05-11,0.77304864,68.2524644256,18.0134347458174,3.78897558342935
2017-01-18,0.76738528,67.7524463712,17.9713641120658,3.77002246177361
2018-04-19,0.76738528,67.7524463712,17.9713641120658,3.77002246177361
2018-04-18,0.7645536,67.502437344,17.9502493527756,3.76052922816708
2018-04-20,0.75322688,66.5024012352,17.8652529364804,3.72244386752588
2017-05-12,0.74190016,65.5023651264,17.7793802978986,3.68417594026839
2018-05-02,0.7362368,65.002347072,17.7361083627645,3.66497236837294
2018-04-21,0.73340512,64.7523380448,17.7143872256989,3.65535297494578
2016-03-16,0.71358336,63.0022748544,17.560714443441,3.58768289623498
2017-05-13,0.71075168,62.7522658272,17.5385244410884,3.57796723652458
2018-03-06,0.71075168,62.7522658272,17.5385244410884,3.57796723652458
2018-04-22,0.70508832,62.2522477728,17.4939629035569,3.55849890136344
2018-05-03,0.70508832,62.2522477728,17.4939629035569,3.55849890136344
2018-03-12,0.68809824,60.7521936096,17.3587961803546,3.499793014354
2017-05-14,0.68243488,60.2521755552,17.3132351787741,3.48012228408177
2018-04-23,0.6796032,60.002166528,17.2903579295865,3.47026746192032
2016-12-16,0.66827648,59.0021304192,17.1981932963785,3.43071678532793
2018-04-24,0.65978144,58.2521033376,17.1283682618229,3.40091376172925
2017-05-15,0.65411808,57.7520852832,17.0814769198931,3.38097727462558
2018-04-25,0.64845472,57.2520672288,17.0343078720143,3.36098582102415
2018-05-01,0.64845472,57.2520672288,17.0343078720143,3.36098582102415
2016-03-17,0.63995968,56.5020401472,16.9630246243713,3.33089418888314
2017-05-16,0.63429632,56.0020220928,16.915143197128,3.31076251854069
2018-05-04,0.63429632,56.0020220928,16.915143197128,3.31076251854069
2016-02-03,0.62013792,54.7519769568,16.7941503693819,3.2601814174905
2018-04-26,0.61730624,54.5019679296,16.7697262743729,3.25002132043673
2018-01-14,0.61164288,54.0019498752,16.7206479022343,3.22965654147792
2018-04-27,0.61164288,54.0019498752,16.7206479022343,3.22965654147792
2016-03-18,0.60314784,53.2519227936,16.6464458652118,3.19899654405434
2017-05-17,0.59748448,52.7519047392,16.5965809924923,3.17848024018099
2018-04-28,0.5946528,52.501895712,16.5715276044535,3.16819891111852
2018-03-07,0.58898944,52.0018776576,16.5211756818186,3.14758941246703
