Date,Q cms,SP,w_est,unit_SP
2018-01-11,0.86649408,76.5027623232,12.0933267232607,6.3260312132353
2016-11-06,0.86083072,76.0027442688,12.0550850349873,6.30462116594103
2016-01-06,0.85516736,75.5027262144,12.0167130520118,6.28314297658624
2018-03-29,0.85516736,75.5027262144,12.0167130520118,6.28314297658624
2015-11-07,0.849504,75.00270816,11.9782094630843,6.26159597485341
2015-11-06,0.83817728,74.0026720512,11.9008021116477,6.21829279715283
2017-03-03,0.81269216,71.7525908064,11.7246339702911,6.11981499705775
2016-11-23,0.8070288,71.252572752,11.6850992274136,6.09772937013998
2017-12-12,0.78437536,69.2525005344,11.5255077145548,6.00862905561598
2017-03-04,0.75605856,66.7524102624,11.3226289788039,5.89548685092142
2015-11-12,0.7503952,66.252392208,11.2815843379488,5.87261418461778
2017-03-10,0.72491008,64.0023109632,11.0948705780969,5.76863970721307
2016-02-01,0.7220784,63.752301936,11.0739164985706,5.7569787476932
2015-11-05,0.70225664,62.0022387456,10.9260327799251,5.67472567531735
2018-03-30,0.6937616,61.252211664,10.8619939371373,5.63913145399374
2017-01-27,0.69092992,61.0022026368,10.8405576516141,5.62721998233338
2017-02-05,0.68243488,60.2521755552,10.7759748436239,5.59134337538388
2017-03-11,0.6796032,60.002166528,10.7543549667305,5.57933662350012
2015-12-04,0.66261312,58.5021123648,10.6236461388458,5.50678285027628
2016-11-05,0.66261312,58.5021123648,10.6236461388458,5.50678285027628
2017-11-11,0.66261312,58.5021123648,10.6236461388458,5.50678285027628
2017-03-09,0.6512864,57.502076256,10.535541983869,5.45791344612755
2017-03-05,0.64845472,57.2520672288,10.5133924247139,5.44563209627913
2017-03-06,0.62580128,55.2519950112,10.3343652174087,5.34643336565324
2015-12-02,0.59748448,52.7519047392,10.1058014932959,5.21996249126751
2017-03-07,0.5946528,52.501895712,10.0826398988712,5.20715767285091
2017-03-12,0.5946528,52.501895712,10.0826398988712,5.20715767285091
2018-03-31,0.57483104,50.7518325216,9.91888656558451,5.11668645326516
2017-03-08,0.56350432,49.7517964128,9.82400043898228,5.06431129780711
2017-03-17,0.56067264,49.5017873856,9.80012520458519,5.05113826121727
2017-03-16,0.55784096,49.2517783584,9.77618754750349,5.03793305100588
2017-03-18,0.55784096,49.2517783584,9.77618754750349,5.03793305100588
2017-03-19,0.55784096,49.2517783584,9.77618754750349,5.03793305100588
2017-03-14,0.55500928,49.0017693312,9.7521869864154,5.02469542467331
2017-03-15,0.55500928,49.0017693312,9.7521869864154,5.02469542467331
2017-01-29,0.54934592,48.5017512768,9.70399519587464,4.9981219382115
2017-03-13,0.54934592,48.5017512768,9.70399519587464,4.9981219382115
2017-03-20,0.54934592,48.5017512768,9.70399519587464,4.9981219382115
2017-01-28,0.54651424,48.2517422496,9.67980297238224,4.98478557748217
2015-11-13,0.5380192,47.501715168,9.6068348875762,4.94457495355004
2017-12-13,0.5380192,47.501715168,9.6068348875762,4.94457495355004
2016-03-08,0.53235584,47.0016971136,9.5578580995295,4.91759729263126
2016-03-14,0.53235584,47.0016971136,9.5578580995295,4.91759729263126
2018-04-01,0.5238608,46.251670032,9.48388506464299,4.87686952306408
2016-11-24,0.5097024,45.001624896,9.35920494143663,4.80827433287215
2017-01-30,0.50120736,44.2515978144,9.28353598027276,4.76667488642618
2015-11-04,0.49271232,43.5015707328,9.20720099986522,4.72473347040396
2017-11-10,0.4813856,42.501534624,9.10435463919641,4.66826439745886
2017-03-21,0.47855392,42.2515255968,9.07844811040909,4.65404715464041
2018-04-02,0.47855392,42.2515255968,9.07844811040909,4.65404715464041
2015-12-01,0.46439552,41.0014804608,8.94771032892602,4.58234329829063
2016-03-09,0.45873216,40.5014624064,8.89483895345328,4.55336657789357
2016-02-02,0.44740544,39.5014262976,8.78807410228561,4.49488998816321
2016-02-03,0.44457376,39.2514172704,8.76116519938124,4.48015947389876
2015-11-14,0.42758368,37.7513631072,8.59781711264086,4.39080787746653
2018-04-03,0.4105936,36.251308944,8.43107751831017,4.29972430751246
2016-03-13,0.39926688,35.2512728352,8.31792822827587,4.23798713667271
2017-03-26,0.3964352,35.001263808,8.28938247371504,4.22242114162136
2017-03-25,0.39360352,34.7512547808,8.26073110774647,4.20680135057442
2016-03-07,0.38794016,34.2512367264,8.2031069013879,4.17539807028542
2017-03-24,0.38794016,34.2512367264,8.2031069013879,4.17539807028542
2017-03-23,0.3822768,33.751218672,8.14504611450834,4.14377257016148
2015-11-03,0.37661344,33.2512006176,8.08653889697484,4.11191995008386
2016-02-04,0.3681184,32.501173536,7.99791853992869,4.06370399670135
2016-11-04,0.36528672,32.2511645088,7.96814387765768,4.04751282155319
2017-01-12,0.35962336,31.7511464544,7.90823442188952,4.01494755473039
2018-04-04,0.35962336,31.7511464544,7.90823442188952,4.01494755473039
2017-01-13,0.35679168,31.5011374272,7.87809676021001,3.99857203916346
2017-03-22,0.35679168,31.5011374272,7.87809676021001,3.99857203916346
2016-03-15,0.35112832,31.0011193728,7.81744818253675,3.96563157809639
2016-11-01,0.34829664,30.7511103456,7.78693422191244,3.94906512232585
2017-01-10,0.34829664,30.7511103456,7.78693422191244,3.94906512232585
2017-01-11,0.34829664,30.7511103456,7.78693422191244,3.94906512232585
2017-02-03,0.34546496,30.5011013184,7.75629173170726,3.93243348412403
2017-11-09,0.34546496,30.5011013184,7.75629173170726,3.93243348412403
2018-04-06,0.34263328,30.2510922912,7.7255191103027,3.91573586956213
2017-02-04,0.3398016,30.001083264,7.69461472269159,3.89897146838634
2018-04-05,0.3398016,30.001083264,7.69461472269159,3.89897146838634
2017-01-21,0.33696992,29.7510742368,7.66357689949745,3.88213945354303
2017-01-31,0.33696992,29.7510742368,7.66357689949745,3.88213945354303
2017-02-01,0.33696992,29.7510742368,7.66357689949745,3.88213945354303
2017-02-02,0.33696992,29.7510742368,7.66357689949745,3.88213945354303
2017-04-08,0.33696992,29.7510742368,7.66357689949745,3.88213945354303
2016-01-31,0.33413824,29.5010652096,7.63240393595643,3.86523898068599
2017-03-27,0.33413824,29.5010652096,7.63240393595643,3.86523898068599
2018-04-07,0.33130656,29.2510561824,7.60109409086023,3.84826918766501
2015-11-15,0.32847488,29.0010471552,7.56964558545811,3.83122919399467
2016-03-17,0.32847488,29.0010471552,7.56964558545811,3.83122919399467
2017-04-07,0.32847488,29.0010471552,7.56964558545811,3.83122919399467
2016-03-16,0.3256432,28.751038128,7.53805660231609,3.81411810030269
2017-04-06,0.32281152,28.5010291008,7.50632528413115,3.79693498775666
2018-03-21,0.32281152,28.5010291008,7.50632528413115,3.79693498775666
2016-03-10,0.31431648,27.7510020192,7.41025812201551,3.74494404408845
2017-01-14,0.31431648,27.7510020192,7.41025812201551,3.74494404408845
2016-01-08,0.3114848,27.500992992,7.3779380490444,3.72746325723919
2017-04-05,0.3114848,27.500992992,7.3779380490444,3.72746325723919
2018-04-08,0.30865312,27.2509839648,7.34546571154948,3.70990554376321
2018-04-09,0.30865312,27.2509839648,7.34546571154948,3.70990554376321
2016-03-11,0.30582144,27.0009749376,7.31283898530662,3.69226985468324
2016-03-18,0.30298976,26.7509659104,7.28005569646487,3.67455511685028
2017-01-20,0.30298976,26.7509659104,7.28005569646487,3.67455511685028
2018-04-10,0.30298976,26.7509659104,7.28005569646487,3.67455511685028
2016-02-05,0.30015808,26.5009568832,7.2471136199112,3.65676023215498
2016-02-06,0.30015808,26.5009568832,7.2471136199112,3.65676023215498
2016-01-05,0.2973264,26.250947856,7.21401047756545,3.63888407670556
2017-04-04,0.2973264,26.250947856,7.21401047756545,3.63888407670556
2017-04-09,0.29449472,26.0009388288,7.18074393660172,3.62092549997054
2016-11-02,0.29166304,25.7509298016,7.14731160759228,3.60288332388445
2016-11-25,0.29166304,25.7509298016,7.14731160759228,3.60288332388445
2017-04-03,0.28883136,25.5009207744,7.11371104256991,3.58475634191454
2017-03-29,0.28599968,25.2509117472,7.07993973300424,3.5665433180863
